price,year,condition,odometer,car_age
39995,2017.0,2,52492.0,4.0
34995,2014.0,2,75691.0,7.0
24995,2014.0,2,95704.0,7.0
40995,2017.0,2,61418.0,4.0
49995,2018.0,2,56848.0,3.0
41995,2017.0,2,63994.0,4.0
43995,2020.0,2,6712.0,1.0
54995,2020.0,2,14426.0,1.0
55995,2019.0,2,23670.0,2.0
32995,2014.0,2,137499.0,7.0
23995,2013.0,2,114215.0,8.0
5995,2004.0,2,233011.0,17.0
52995,2019.0,2,31558.0,2.0
65995,2020.0,2,11349.0,1.0
34995,2014.0,2,58095.0,7.0
31995,2020.0,2,18701.0,1.0
24995,2014.0,2,128722.0,7.0
15999,2000.0,2,199090.0,21.0
23995,2018.0,2,20899.0,3.0
22000,2008.0,3,101246.0,13.0
11750,2013.0,2,205700.0,8.0
14500,2012.0,3,100146.0,9.0
9500,2012.0,3,154154.0,9.0
12788,2012.0,3,127569.0,9.0
5995,2005.0,2,119300.0,16.0
22568,2014.0,2,163845.0,7.0
8400,2013.0,3,132688.0,8.0
23900,2015.0,3,106555.0,6.0
7888,2013.0,3,118516.0,8.0
6999,2010.0,3,164138.0,11.0
6800,2004.0,3,187450.0,17.0
16950,2009.0,3,118455.0,12.0
16500,2017.0,3,66000.0,4.0
6900,2009.0,2,153500.0,12.0
9895,2010.0,2,105471.0,11.0
22257,2017.0,2,63471.0,4.0
29870,2014.0,2,95704.0,7.0
15485,2012.0,2,107744.0,9.0
12260,2005.0,2,74665.0,16.0
25475,2016.0,2,163209.0,5.0
17350,2013.0,2,121485.0,8.0
17984,2017.0,2,60688.0,4.0
19628,2017.0,2,53592.0,4.0
24000,2016.0,2,141000.0,5.0
25000,2017.0,3,63023.0,4.0
25000,2017.0,3,71219.0,4.0
10450,2007.0,2,176148.0,14.0
10900,1996.0,3,96500.0,25.0
12500,2001.0,3,59945.0,20.0
10900,1995.0,3,28500.0,26.0
13900,1996.0,3,86400.0,25.0
9800,2014.0,3,128278.0,7.0
5995,2008.0,2,158970.0,13.0
22940,2014.0,2,124516.0,7.0
27500,2018.0,3,36669.0,3.0
5000,2005.0,2,145000.0,16.0
13995,2012.0,2,103288.0,9.0
19952,2013.0,2,73739.0,8.0
8495,2009.0,2,150500.0,12.0
9425,2012.0,2,136208.0,9.0
14995,2012.0,2,140000.0,9.0
17995,2016.0,3,100371.0,5.0
11900,1995.0,3,38300.0,26.0
4000,1989.0,2,107257.0,32.0
600,2001.0,0,212000.0,20.0
12499,2009.0,3,135870.0,12.0
28988,2017.0,4,22238.0,4.0
35888,2017.0,3,71206.0,4.0
18999,2013.0,3,129630.0,8.0
20284,2015.0,4,1.0,6.0
13931,2017.0,4,34520.0,4.0
32845,2019.0,4,21176.0,2.0
35977,2015.0,4,81983.0,6.0
11378,2015.0,4,83785.0,6.0
32227,2018.0,4,34404.0,3.0
43901,2018.0,4,17878.0,3.0
37901,2016.0,3,114800.0,5.0
23901,2014.0,3,66314.0,7.0
5300,2008.0,2,183552.0,13.0
11000,2011.0,3,173272.0,10.0
5000,2005.0,2,123000.0,16.0
14995,2014.0,2,99826.0,7.0
9995,2015.0,2,58890.0,6.0
3000,2006.0,1,180085.0,15.0
11995,2012.0,2,100748.0,9.0
4950,2009.0,3,158600.0,12.0
10500,2009.0,3,78300.0,12.0
10900,2010.0,2,200066.0,11.0
7595,2015.0,3,67061.0,6.0
1000,2001.0,2,179000.0,20.0
37999,2016.0,3,52083.0,5.0
39999,2019.0,4,12554.0,2.0
13999,2009.0,3,95980.0,12.0
7999,2011.0,2,139878.0,10.0
27500,2014.0,3,86858.0,7.0
37900,2016.0,3,74189.0,5.0
9980,1989.0,3,53010.0,32.0
19950,2009.0,3,50000.0,12.0
16950,2005.0,3,69000.0,16.0
14500,2013.0,4,160000.0,8.0
6990,1985.0,3,88888.0,36.0
5990,1999.0,3,134600.0,22.0
28990,2014.0,3,65636.0,7.0
32353,2015.0,3,69813.0,6.0
29995,2016.0,3,102000.0,5.0
8500,2006.0,3,175000.0,15.0
2700,2005.0,2,183200.0,16.0
5200,2006.0,2,202789.0,15.0
18750,2017.0,4,53621.0,4.0
7000,2009.0,3,136000.0,12.0
9950,2008.0,2,93000.0,13.0
29950,2002.0,3,6200.0,19.0
24950,2008.0,3,37000.0,13.0
9000,2007.0,4,119000.0,14.0
25950,2011.0,3,98000.0,10.0
26950,2012.0,3,82000.0,9.0
24950,2011.0,2,90000.0,10.0
19950,2012.0,3,81000.0,9.0
9950,1999.0,2,44000.0,22.0
18950,2010.0,3,67000.0,11.0
17950,2015.0,3,74000.0,6.0
12950,2010.0,3,71000.0,11.0
14950,2005.0,3,77000.0,16.0
19950,2014.0,3,85000.0,7.0
18950,2013.0,3,79000.0,8.0
11950,2002.0,3,40000.0,19.0
400,2000.0,2,195096.0,21.0
10990,2015.0,2,120310.0,6.0
5850,2002.0,2,185780.0,19.0
14990,2014.0,2,115828.0,7.0
6990,2010.0,2,214332.0,11.0
13990,2013.0,2,177097.0,8.0
3500,1999.0,2,206100.0,22.0
2500,2004.0,2,317819.0,17.0
11690,2014.0,2,186820.0,7.0
10990,2002.0,2,132258.0,19.0
7990,2012.0,2,95663.0,9.0
5990,2011.0,2,138759.0,10.0
10990,2006.0,2,208090.0,15.0
5990,2002.0,2,154830.0,19.0
14990,2014.0,2,95720.0,7.0
13000,2008.0,1,152022.0,13.0
18100,2014.0,3,65384.0,7.0
14800,2014.0,3,40100.0,7.0
3850,2005.0,2,104027.0,16.0
7990,2003.0,2,181280.0,18.0
5990,2001.0,2,123786.0,20.0
7990,2006.0,2,238531.0,15.0
18990,2014.0,2,81910.0,7.0
16990,2012.0,2,98589.0,9.0
8990,2014.0,2,100852.0,7.0
4990,2008.0,2,125118.0,13.0
800,2001.0,2,192456.0,20.0
12900,1961.0,3,12345.0,60.0
26000,2019.0,2,50000.0,2.0
10290,2013.0,2,72651.0,8.0
5490,2007.0,2,151259.0,14.0
18990,2013.0,2,124300.0,8.0
5490,2001.0,2,69600.0,20.0
22990,2014.0,2,122774.0,7.0
11790,2006.0,2,96844.0,15.0
9990,2011.0,2,117846.0,10.0
12990,2013.0,2,151185.0,8.0
6990,2005.0,2,85300.0,16.0
8490,2001.0,2,170010.0,20.0
6990,2004.0,2,154708.0,17.0
5490,2009.0,2,151183.0,12.0
10990,2013.0,2,126410.0,8.0
65995,2021.0,4,1080.0,0.0
22990,2013.0,2,132318.0,8.0
6990,2004.0,2,233735.0,17.0
14390,2015.0,2,80002.0,6.0
6990,2010.0,2,176580.0,11.0
9990,2016.0,2,107550.0,5.0
12990,2002.0,2,109481.0,19.0
6990,2003.0,2,83192.0,18.0
11990,2014.0,2,55115.0,7.0
4990,2006.0,2,164825.0,15.0
4500,1995.0,2,182962.0,26.0
3990,2008.0,2,154160.0,13.0
4990,2007.0,2,113350.0,14.0
8990,2006.0,2,171173.0,15.0
9990,2011.0,2,57745.0,10.0
5990,2006.0,2,103267.0,15.0
7990,2008.0,2,129135.0,13.0
13990,2016.0,2,105425.0,5.0
3000,2003.0,3,124000.0,18.0
9950,2012.0,3,124500.0,9.0
46000,2018.0,3,9800.0,3.0
6750,2007.0,3,124794.0,14.0
23000,1969.0,4,30000.0,52.0
24990,2019.0,2,11107.0,2.0
5990,2010.0,2,243370.0,11.0
32200,2019.0,4,10324.0,2.0
5500,1994.0,3,214000.0,27.0
10500,2006.0,4,278000.0,15.0
20495,2013.0,2,109255.0,8.0
14995,2013.0,2,140800.0,8.0
18990,2016.0,2,171855.0,5.0
4850,2008.0,2,223715.0,13.0
7500,2013.0,2,121950.0,8.0
6990,2008.0,2,206141.0,13.0
7150,2013.0,2,177500.0,8.0
5990,2002.0,2,113880.0,19.0
7990,2009.0,2,166625.0,12.0
6990,2010.0,2,204450.0,11.0
26990,2017.0,2,133329.0,4.0
17500,2017.0,3,46827.0,4.0
9950,2012.0,3,113085.0,9.0
10950,2011.0,3,93218.0,10.0
36000,2015.0,3,56000.0,6.0
7000,2009.0,2,46000.0,12.0
10500,2010.0,3,105591.0,11.0
7995,2010.0,3,88102.0,11.0
7995,2008.0,3,167724.0,13.0
7995,2008.0,3,159370.0,13.0
8990,2009.0,3,291716.0,12.0
8995,2006.0,3,95413.0,15.0
12500,2009.0,3,94966.0,12.0
13900,2008.0,3,172530.0,13.0
10900,2010.0,3,117057.0,11.0
10500,2006.0,3,125045.0,15.0
8500,1989.0,2,145000.0,32.0
15900,2014.0,3,70000.0,7.0
12950,2014.0,3,88191.0,7.0
8950,2009.0,3,119184.0,12.0
6300,2008.0,3,106000.0,13.0
23995,2014.0,3,210578.0,7.0
19995,2011.0,3,171858.0,10.0
17995,2008.0,3,192247.0,13.0
17995,2011.0,3,140952.0,10.0
13995,2003.0,3,157386.0,18.0
22995,2017.0,3,82311.0,4.0
19995,2015.0,3,121766.0,6.0
17995,2013.0,3,114188.0,8.0
17995,2012.0,3,142279.0,9.0
15995,2007.0,3,149171.0,14.0
10995,2011.0,3,130337.0,10.0
13950,2013.0,3,158774.0,8.0
8900,1995.0,3,0.0,26.0
8900,1994.0,3,118274.0,27.0
15500,1997.0,3,77651.0,24.0
10500,2011.0,2,104214.0,10.0
8700,2008.0,2,87700.0,13.0
8500,2009.0,3,41182.0,12.0
8400,2003.0,2,186000.0,18.0
10450,2013.0,3,81077.0,8.0
8900,2013.0,2,137000.0,8.0
7800,2002.0,3,78124.0,19.0
12450,2010.0,3,83004.0,11.0
8950,2009.0,3,123836.0,12.0
9000,2013.0,2,96000.0,8.0
10950,2011.0,3,74969.0,10.0
11990,2014.0,3,136095.0,7.0
5590,2007.0,3,94902.0,14.0
5990,2009.0,3,69909.0,12.0
6990,2010.0,3,63207.0,11.0
6990,2013.0,3,117000.0,8.0
5000,1990.0,1,157620.0,31.0
6000,2000.0,3,62000.0,21.0
3600,2005.0,2,201502.0,16.0
7995,2010.0,3,139884.0,11.0
28950,2019.0,3,21604.0,2.0
7950,2010.0,3,122173.0,11.0
12950,2015.0,3,28180.0,6.0
13450,2016.0,3,41227.0,5.0
13950,2014.0,3,24661.0,7.0
23590,2016.0,2,59179.0,5.0
10950,2012.0,3,128181.0,9.0
23590,2015.0,2,79136.0,6.0
1700,1993.0,1,240000.0,28.0
32999,2018.0,2,38252.0,3.0
25149,2016.0,2,88201.0,5.0
6500,2008.0,2,185000.0,13.0
21500,1965.0,3,354.0,56.0
22500,1965.0,3,15650.0,56.0
17300,2014.0,2,78500.0,7.0
5500,2007.0,3,194615.0,14.0
17900,2009.0,3,105623.0,12.0
24900,2002.0,3,61624.0,19.0
6800,2006.0,3,144056.0,15.0
5990,2007.0,3,126977.0,14.0
6490,2011.0,3,84548.0,10.0
28685,2020.0,2,8909.0,1.0
35000,2018.0,2,46369.0,3.0
9990,2006.0,2,136165.0,15.0
7945,2010.0,2,113995.0,11.0
9945,2013.0,2,112876.0,8.0
10885,2002.0,2,143184.0,19.0
8000,2000.0,2,100.0,21.0
26900,2017.0,3,59626.0,4.0
10450,2011.0,3,138755.0,10.0
11950,2014.0,3,117637.0,7.0
23980,2012.0,2,114329.0,9.0
29500,2017.0,2,93018.0,4.0
9990,2006.0,2,82731.0,15.0
29485,2014.0,2,59019.0,7.0
24775,2017.0,2,14277.0,4.0
8480,2003.0,2,82576.0,18.0
27880,2016.0,2,59988.0,5.0
14995,2015.0,2,56554.0,6.0
15790,2016.0,2,33864.0,5.0
14745,2015.0,2,96092.0,6.0
26280,2014.0,2,91123.0,7.0
8885,2008.0,2,53704.0,13.0
40780,2018.0,2,41074.0,3.0
36680,2016.0,2,11067.0,5.0
9980,2013.0,2,70336.0,8.0
26985,2014.0,2,98467.0,7.0
20940,2006.0,2,73114.0,15.0
14780,2014.0,2,129583.0,7.0
9980,2008.0,2,103969.0,13.0
19985,2017.0,2,47386.0,4.0
29655,2016.0,2,14388.0,5.0
35490,2020.0,2,2089.0,1.0
16585,2013.0,2,109208.0,8.0
7985,2005.0,2,88335.0,16.0
9940,2005.0,2,107269.0,16.0
48650,2014.0,3,87721.0,7.0
32500,2016.0,3,90150.0,5.0
16900,2007.0,2,121000.0,14.0
2500,2001.0,2,86000.0,20.0
24995,2004.0,3,86451.0,17.0
8000,2009.0,3,68000.0,12.0
6900,2011.0,3,112000.0,10.0
14995,2014.0,3,98000.0,7.0
7500,2013.0,2,122388.0,8.0
6500,2012.0,1,117000.0,9.0
24110,2016.0,3,88651.0,5.0
20500,2015.0,3,46974.0,6.0
25900,1997.0,3,197000.0,24.0
6590,2008.0,3,71000.0,13.0
7500,1993.0,3,143946.0,28.0
55500,2019.0,3,21000.0,2.0
9500,2014.0,3,35100.0,7.0
25995,2014.0,3,110260.0,7.0
6495,2007.0,3,240722.0,14.0
28900,1976.0,3,18615.0,45.0
9999,2003.0,3,121000.0,18.0
5995,2006.0,3,86850.0,15.0
3000,2005.0,2,159745.0,16.0
19250,2014.0,3,79694.0,7.0
3500,2006.0,3,164000.0,15.0
7900,1983.0,2,70495.0,38.0
3000,2008.0,4,234129.0,13.0
7499,2013.0,2,90000.0,8.0
12500,2010.0,3,128138.0,11.0
5700,2014.0,3,105000.0,7.0
5800,2003.0,3,202000.0,18.0
17500,2012.0,3,102000.0,9.0
7500,2007.0,3,163900.0,14.0
9000,2012.0,3,169521.0,9.0
3900,2007.0,3,189900.0,14.0
4850,2000.0,3,170000.0,21.0
33500,1972.0,3,9373.0,49.0
7600,2015.0,3,85000.0,6.0
8995,2012.0,2,141096.0,9.0
7000,2006.0,3,134720.0,15.0
16996,2014.0,3,77180.0,7.0
3850,2004.0,2,160000.0,17.0
9994,2007.0,2,209482.0,14.0
8100,2004.0,2,206823.0,17.0
9250,1997.0,4,118000.0,24.0
21995,2014.0,3,200024.0,7.0
41500,1971.0,3,1900.0,50.0
18995,2012.0,3,112149.0,9.0
2500,2000.0,3,293192.0,21.0
7995,2011.0,2,89232.0,10.0
10995,2017.0,3,101518.0,4.0
7995,2013.0,3,97000.0,8.0
7995,2013.0,3,94000.0,8.0
6995,2015.0,2,131000.0,6.0
6995,2014.0,3,123000.0,7.0
8995,2015.0,2,62000.0,6.0
8500,2009.0,3,112022.0,12.0
6995,2013.0,3,107565.0,8.0
23900,2004.0,4,35500.0,17.0
800,2008.0,0,250000.0,13.0
5950,1951.0,2,99999.0,70.0
34550,2017.0,3,61689.0,4.0
13880,2015.0,3,111371.0,6.0
26600,2014.0,3,69800.0,7.0
7300,2013.0,3,106799.0,8.0
3998,2008.0,2,171019.0,13.0
9500,2007.0,2,121200.0,14.0
3500,2014.0,3,136748.0,7.0
2500,2013.0,3,112946.0,8.0
20995,2014.0,3,113673.0,7.0
16999,2011.0,3,83361.0,10.0
4900,2007.0,3,220209.0,14.0
14800,2005.0,3,190000.0,16.0
13950,2012.0,3,130788.0,9.0
14950,2013.0,3,106863.0,8.0
9450,2011.0,3,109269.0,10.0
15950,2016.0,3,79744.0,5.0
21950,2017.0,3,98249.0,4.0
10500,2013.0,2,162500.0,8.0
25950,2017.0,3,191278.0,4.0
16950,2015.0,3,201947.0,6.0
12950,2011.0,3,132368.0,10.0
16950,2017.0,3,87025.0,4.0
17950,2011.0,3,161061.0,10.0
23950,2017.0,3,106651.0,4.0
29950,2020.0,3,25924.0,1.0
27950,2016.0,3,136527.0,5.0
32950,2015.0,3,94675.0,6.0
22950,2018.0,3,45705.0,3.0
20900,2007.0,3,116000.0,14.0
8500,2009.0,3,78327.0,12.0
9999,2007.0,3,176500.0,14.0
8800,2012.0,3,174114.0,9.0
38000,2017.0,3,70388.0,4.0
9994,2011.0,3,60292.0,10.0
7995,2018.0,3,15051.0,3.0
6995,2007.0,3,139365.0,14.0
7500,2007.0,3,165772.0,14.0
13800,1994.0,3,150000.0,27.0
7375,2012.0,3,123200.0,9.0
6400,2009.0,2,90800.0,12.0
18500,2018.0,3,24100.0,3.0
18550,2014.0,3,78228.0,7.0
39770,2014.0,3,101643.0,7.0
8555,2002.0,3,100617.0,19.0
28750,2019.0,3,33233.0,2.0
5895,2010.0,2,119194.0,11.0
1000,2008.0,2,223955.0,13.0
11900,1996.0,3,80284.0,25.0
11900,2017.0,3,131400.0,4.0
16900,2013.0,3,98528.0,8.0
10900,2012.0,3,152508.0,9.0
17900,1980.0,3,79083.0,41.0
6195,2013.0,3,163862.0,8.0
4995,2013.0,3,154698.0,8.0
3995,2005.0,3,206749.0,16.0
21995,2014.0,3,89691.0,7.0
22500,2015.0,3,115827.0,6.0
12995,2012.0,3,121635.0,9.0
9000,2011.0,3,130000.0,10.0
8865,2013.0,3,62166.0,8.0
7000,2010.0,3,163460.0,11.0
81500,2019.0,3,18200.0,2.0
7900,1938.0,2,1000.0,83.0
6500,2009.0,2,168800.0,12.0
25000,2017.0,2,29000.0,4.0
23900,2012.0,3,109000.0,9.0
6795,2012.0,3,120500.0,9.0
19940,2016.0,3,35944.0,5.0
13785,2014.0,3,105105.0,7.0
9500,2014.0,3,108000.0,7.0
6750,2010.0,3,128992.0,11.0
5495,2000.0,4,232610.0,21.0
7995,2012.0,4,160440.0,9.0
5200,2008.0,4,264429.0,13.0
2000,1994.0,1,314093.0,27.0
6999,2009.0,3,209811.0,12.0
7999,2012.0,3,163845.0,9.0
6999,2007.0,3,128727.0,14.0
28995,2015.0,2,150400.0,6.0
6995,2010.0,2,127224.0,11.0
6995,2012.0,2,128921.0,9.0
20995,2012.0,2,174844.0,9.0
7995,2008.0,2,124663.0,13.0
6595,2010.0,2,150209.0,11.0
5995,2008.0,2,129813.0,13.0
4995,2008.0,2,97012.0,13.0
7995,2008.0,2,188929.0,13.0
11350,2013.0,3,136130.0,8.0
8800,2013.0,3,171112.0,8.0
17950,2017.0,3,65613.0,4.0
19995,2014.0,3,195574.0,7.0
5494,2008.0,3,162013.0,13.0
13500,2007.0,2,86500.0,14.0
6500,2012.0,3,99000.0,9.0
24785,2013.0,3,108259.0,8.0
6800,1978.0,1,56000.0,43.0
4200,2007.0,2,150000.0,14.0
6495,2008.0,3,122100.0,13.0
16000,1993.0,3,1.0,28.0
25990,2018.0,2,35919.0,3.0
800,2011.0,2,129546.0,10.0
800,2011.0,2,119954.0,10.0
800,2011.0,2,105776.0,10.0
800,2007.0,2,155845.0,14.0
31900,2015.0,3,145000.0,6.0
14000,2009.0,3,150388.0,12.0
2990,2004.0,3,140589.0,17.0
1400,1998.0,2,263206.0,23.0
5495,2005.0,3,127500.0,16.0
4999,2003.0,3,157000.0,18.0
2700,2005.0,2,274900.0,16.0
13499,2013.0,3,125107.0,8.0
6490,2007.0,3,161450.0,14.0
8295,2001.0,3,152500.0,20.0
18795,2014.0,3,65800.0,7.0
10995,2003.0,3,121100.0,18.0
8495,2005.0,3,132500.0,16.0
12495,2011.0,3,228600.0,10.0
3995,2002.0,3,189122.0,19.0
7995,2007.0,3,83500.0,14.0
6500,2006.0,3,162497.0,15.0
6500,2010.0,3,136200.0,11.0
4500,2006.0,3,142000.0,15.0
129928,1995.0,3,10374.0,26.0
6900,2007.0,3,186000.0,14.0
25999,2015.0,2,53000.0,6.0
26999,2015.0,2,109000.0,6.0
13494,2014.0,3,126833.0,7.0
6495,2015.0,3,124994.0,6.0
4400,2003.0,2,82600.0,18.0
8895,2013.0,3,110899.0,8.0
215,2015.0,2,158354.0,6.0
3000,1995.0,2,199982.0,26.0
17500,2019.0,3,16527.0,2.0
3250,1998.0,2,215386.0,23.0
10500,1988.0,2,139800.0,33.0
17900,2014.0,3,137172.0,7.0
32619,2016.0,3,89199.0,5.0
13900,2011.0,3,149077.0,10.0
20900,2015.0,3,186945.0,6.0
13900,2012.0,3,112589.0,9.0
11900,2016.0,3,102398.0,5.0
14900,2015.0,3,88169.0,6.0
14500,2014.0,4,72400.0,7.0
17500,2013.0,3,89800.0,8.0
19800,2006.0,3,96951.0,15.0
35389,2015.0,3,82424.0,6.0
12500,2011.0,3,98564.0,10.0
24800,2014.0,2,89610.0,7.0
33562,2017.0,3,34261.0,4.0
15750,2008.0,2,158330.0,13.0
15900,2014.0,3,116072.0,7.0
34487,2014.0,3,93059.0,7.0
36423,2015.0,3,52964.0,6.0
12900,2011.0,3,78542.0,10.0
14900,2012.0,3,104936.0,9.0
42590,2020.0,2,12450.0,1.0
7800,2009.0,2,173000.0,12.0
11900,2014.0,3,113940.0,7.0
2500,2004.0,1,157159.0,17.0
22995,2012.0,2,158032.0,9.0
7995,2008.0,2,140580.0,13.0
5500,2011.0,3,159600.0,10.0
5500,2008.0,2,206889.0,13.0
19500,2012.0,3,132945.0,9.0
26365,2017.0,4,72039.0,4.0
39995,2015.0,4,65595.0,6.0
999,2009.0,0,146000.0,12.0
7995,2012.0,3,139056.0,9.0
9995,2011.0,4,118263.0,10.0
4999,2008.0,3,137000.0,13.0
8999,2015.0,3,84580.0,6.0
9499,2010.0,3,109446.0,11.0
9999,2010.0,3,125915.0,11.0
10999,2012.0,3,87548.0,9.0
5500,2003.0,3,273000.0,18.0
6500,2010.0,3,188000.0,11.0
30491,2016.0,3,87239.0,5.0
17900,2017.0,3,17900.0,4.0
23900,2017.0,3,51821.0,4.0
700,2002.0,1,248804.0,19.0
17900,2011.0,3,181000.0,10.0
27900,2016.0,3,93000.0,5.0
4999,2014.0,2,122900.0,7.0
10900,1996.0,3,119596.0,25.0
25500,2015.0,4,133000.0,6.0
24900,2012.0,3,111000.0,9.0
26900,2015.0,3,100300.0,6.0
5200,2010.0,3,210058.0,11.0
30000,2020.0,4,9500.0,1.0
7900,2011.0,2,85607.0,10.0
20500,2015.0,3,102000.0,6.0
7200,2008.0,3,160940.0,13.0
12500,1992.0,2,129555.0,29.0
6995,2004.0,4,228549.0,17.0
4500,1998.0,4,97511.0,23.0
6995,2001.0,4,212379.0,20.0
3700,2008.0,4,195027.0,13.0
5500,2005.0,3,175987.0,16.0
6800,2008.0,2,107454.0,13.0
6200,2009.0,2,113969.0,12.0
8800,2005.0,2,196520.0,16.0
9800,2009.0,2,169286.0,12.0
15200,2008.0,2,182429.0,13.0
7500,2006.0,2,133379.0,15.0
5200,2008.0,2,182848.0,13.0
3800,2005.0,2,167355.0,16.0
15500,2016.0,2,127647.0,5.0
25000,1988.0,3,268500.0,33.0
8000,2013.0,3,172075.0,8.0
6500,2004.0,3,216550.0,17.0
2600,2009.0,2,215625.0,12.0
6200,2015.0,2,101150.0,6.0
6800,2008.0,4,191000.0,13.0
3500,2012.0,2,118882.0,9.0
4500,2012.0,3,191554.0,9.0
4200,2008.0,3,170165.0,13.0
7950,2008.0,3,158663.0,13.0
7450,2006.0,3,95886.0,15.0
2800,1998.0,2,131355.0,23.0
5200,2012.0,2,117000.0,9.0
4200,2003.0,3,160000.0,18.0
38990,2019.0,2,11926.0,2.0
6495,2007.0,4,187003.0,14.0
8995,2009.0,4,177530.0,12.0
8800,2011.0,2,103947.0,10.0
6200,2007.0,2,210153.0,14.0
3800,2008.0,2,188154.0,13.0
2800,2000.0,2,226795.0,21.0
3600,2004.0,2,154497.0,17.0
4600,2012.0,2,153431.0,9.0
3600,2005.0,2,148285.0,16.0
11995,1977.0,3,165346.0,44.0
38990,2020.0,2,6306.0,1.0
7400,2003.0,2,164191.0,18.0
5800,2007.0,2,229471.0,14.0
5600,2009.0,2,129252.0,12.0
5600,2004.0,2,205069.0,17.0
3600,2005.0,2,193877.0,16.0
7400,2006.0,2,135735.0,15.0
12800,2009.0,2,99240.0,12.0
3800,2007.0,2,147133.0,14.0
5600,2001.0,2,174023.0,20.0
3200,2002.0,2,217398.0,19.0
3600,2006.0,2,175569.0,15.0
11600,2008.0,2,163696.0,13.0
4400,2002.0,2,158957.0,19.0
5400,2008.0,2,338102.0,13.0
3800,2013.0,2,175328.0,8.0
7800,2006.0,2,117757.0,15.0
3800,2007.0,2,218330.0,14.0
3600,2007.0,2,156956.0,14.0
4600,2004.0,2,249171.0,17.0
4000,2002.0,2,153917.0,19.0
8600,2007.0,2,160091.0,14.0
8600,2005.0,2,209105.0,16.0
4500,2005.0,3,136950.0,16.0
8200,2013.0,3,126500.0,8.0
13900,2011.0,4,54500.0,10.0
4900,2008.0,2,134644.0,13.0
5200,2006.0,2,136500.0,15.0
2950,2002.0,2,257000.0,19.0
15995,2014.0,4,55500.0,7.0
499,2018.0,4,29051.0,3.0
3500,2009.0,2,158.0,12.0
499,2018.0,4,40011.0,3.0
499,2012.0,2,136390.0,9.0
11500,2012.0,3,101596.0,9.0
7495,2008.0,4,198573.0,13.0
4700,2005.0,4,244962.0,16.0
6495,2006.0,4,207102.0,15.0
4950,2008.0,3,208311.0,13.0
32990,2017.0,2,30472.0,4.0
37590,2017.0,2,72947.0,4.0
6995,2003.0,4,0.0,18.0
4200,1996.0,4,201699.0,25.0
12995,2011.0,3,198000.0,10.0
10995,2012.0,3,140000.0,9.0
14700,1985.0,3,52547.0,36.0
3500,2013.0,2,148000.0,8.0
21998,2012.0,3,171248.0,9.0
2198,2000.0,1,152219.0,21.0
2498,2004.0,2,175997.0,17.0
8498,2013.0,3,72608.0,8.0
5998,2007.0,2,105658.0,14.0
7998,2008.0,3,110004.0,13.0
5998,2006.0,3,150268.0,15.0
5998,2006.0,3,206898.0,15.0
10998,2011.0,3,134054.0,10.0
5998,2004.0,3,136275.0,17.0
5998,2006.0,3,157709.0,15.0
8998,2015.0,3,146516.0,6.0
10998,2011.0,3,106148.0,10.0
6995,2008.0,2,78180.0,13.0
8998,2006.0,3,126473.0,15.0
10995,2013.0,3,119777.0,8.0
7650,1997.0,3,115200.0,24.0
9995,2004.0,2,140060.0,17.0
7995,2007.0,2,297720.0,14.0
16995,2017.0,3,67930.0,4.0
16990,2019.0,3,65080.0,2.0
11237,2016.0,3,76674.0,5.0
17900,2017.0,3,26831.0,4.0
6950,2016.0,3,199020.0,5.0
17927,2012.0,3,67085.0,9.0
11900,2019.0,3,29826.0,2.0
28250,2017.0,3,35632.0,4.0
21590,2018.0,2,65208.0,3.0
26900,2018.0,3,50890.0,3.0
19790,2017.0,3,70716.0,4.0
11532,2015.0,3,99879.0,6.0
17278,2018.0,3,64977.0,3.0
29905,2017.0,3,58762.0,4.0
13350,2013.0,3,66658.0,8.0
3500,1998.0,3,88500.0,23.0
5995,2008.0,2,214212.0,13.0
29100,2019.0,3,78042.0,2.0
16867,2017.0,3,28211.0,4.0
17281,2018.0,3,35159.0,3.0
18995,2018.0,3,49935.0,3.0
17427,2017.0,3,48393.0,4.0
18741,2020.0,3,20669.0,1.0
12350,2014.0,4,16500.0,7.0
23225,2017.0,3,65410.0,4.0
2500,1991.0,1,140391.0,30.0
1200,2003.0,2,126146.0,18.0
43990,2019.0,2,13018.0,2.0
5900,1994.0,2,113000.0,27.0
5950,2010.0,2,190256.0,11.0
5800,2005.0,2,227837.0,16.0
8995,2010.0,3,97309.0,11.0
8995,2006.0,3,121536.0,15.0
12695,2010.0,3,216124.0,11.0
11950,2007.0,2,164609.0,14.0
10650,2010.0,2,157041.0,11.0
7650,2008.0,2,116729.0,13.0
11950,2007.0,2,136490.0,14.0
7950,2011.0,2,131196.0,10.0
11950,2010.0,2,150904.0,11.0
10950,2004.0,2,124956.0,17.0
8999,2006.0,3,165000.0,15.0
7950,2006.0,2,220149.0,15.0
10450,2012.0,2,156521.0,9.0
4950,2005.0,2,115176.0,16.0
5950,2007.0,2,152879.0,14.0
10950,2010.0,2,148110.0,11.0
4450,2003.0,2,151022.0,18.0
13650,2015.0,2,83674.0,6.0
14950,2018.0,2,96593.0,3.0
4950,2005.0,2,153858.0,16.0
9650,2011.0,2,132784.0,10.0
6450,2011.0,2,132236.0,10.0
8950,2012.0,2,86119.0,9.0
9700,2016.0,2,72055.0,5.0
3800,2007.0,2,148000.0,14.0
8900,2011.0,2,186942.0,10.0
3600,2007.0,2,211476.0,14.0
1200,1995.0,1,131100.0,26.0
